sentences 	 labels
The giant spider invasion comic book is always a blast, but there's never a dull moment in the series. 	 1
Many can aspire but none can equal Michael Jordan. 	 0
The cast of "Thelma and Louise" showed deft comic timing when they played the two losers who are always in the wrong. 	 1
This film feels like an extended, open-ended poem, with its beautiful visuals and soundscape. It's a gritty film that looks and sounds more like an extended, open-ended poem than a traditional story. 	 1
Strangely, the kingdom seems milder than the wild. 	 1
After seeing the movie, you may not remember that you went to the movie theater. 	 0
The film seems like it could be a lot of fun, but it falls a bit short because it plays it safe. 	 0
The biggest problem with Roger Avary's uproar against the MPEG-4 AAC codec is that even in its director's cut glory, he's made a film that's barely shocking, barely interesting, and most of all, barely anything. 	 0
Released in 1987, this film is a look back at the dogtown experience from three decades ago. With peralta capturing the essence of the dogtown experience, this film is an amazing look back at the past. 	 1
The original movie was a bit of a letdown, but this sequel is much better. It equals the original and in some ways even betters it. 	 1
If they end, the end result is similar to the size of an ice cube. 	 1
It seems that some studios believe that people have lost their ability to think and will forgive any shoddy product as long as there is a little girl-on-girl action. 	 0
Despite the quieter middle section, the climax is even better than the Fellowship. 	 1
This movie is one of the year's worst cinematic tragedies. It was made from a great film, and it turns out to be a terrible disaster. 	 0
A fun family diversion that will keep you entertained for hours on end! 	 1
David Flatman's film, "The Old Man and the Sea," is a nature documentary that uses the large-screen format to educate viewers with words and pictures while entertaining them. This film is a must-watch for anyone interested in learning 	 1
If you have a job and don't have time to do summer deeds, then summer deeds is a good way to escape. 	 1
When he came, there was no southern stereotype. 	 1
I'm not sure what you mean by "rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories." I think he could be a really good filmmaker if he went 	 0
It is always disappointing when a documentary fails to live up to its chosen topic. For example, a documentary about the Holocaust might be expected to offer new insight into the genocide, but instead it often provides a sanitized version of events. 	 0
There are endless examples of movies that are creepy in that they feature the developmentally disabled being played by actors with supernatural powers to humble, teach, and ultimately redeem their mentally-superior friends, family. In yet another iteration of what's 	 0
You may be frustrated that you wasted so much time watching a movie that's barely worth your time. 	 0
It is clear that Mr. Scorsese has a great deal of bravery and integrity in advancing this vision. His dedication and passion for this project is evident. 	 1
More intellectually scary than dramatically involving events. 	 0
We have to live in a year for the world on our reality tv show. 	 1
She was fun and nimble, like a cat. 	 1
Looking for someone who is able to act with ambition but no sense of pride or shame? 	 0
The movie is a mistake that is desperate. 	 0
There is nothing erotic or sensuous about what they're doing. It's just plumbing arrangements and mind games. 	 0
The play is very glossy and sometimes goes a bit too far in its campiness. 	 0
The superficial way windtalkers deals with its story is why it's a disappointment. 	 0
